"X","Y","Unique Squirrel ID","Hectare","Shift","Date","Hectare Squirrel Number","Age","Primary Fur Color","Highlight Fur Color","Combination of Primary and Highlight Color","Color notes","Location","Above Ground Sighter Measurement","Specific Location","Running","Chasing","Climbing","Eating","Foraging","Other Activities","Kuks","Quaas","Moans","Tail flags","Tail twitches","Approaches","Indifferent","Runs from","Other Interactions","Lat/Long"
"-73.9744279649","40.77777606122","13A-PM-1014-01","13A","PM","10142018","1","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9744279648953 40.7777760612191)"
"-73.95330859326","40.79348778611","37H-PM-1006-03","37H","PM","10062018","3",,,,"+",,"Above Ground","43","tree","false","false","true","false","false",,"true","false","false","false","false","false","false","false",,"POINT (-73.9533085932603 40.7934877861075)"
"-73.96169725573","40.79538728294","36A-PM-1013-03","36A","PM","10132018","3","Juvenile","Cinnamon",,"Cinnamon+","COULD HAVE BEEN CHIPPY, DEEP BROWN","Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","false","false","false","false","true",,"POINT (-73.9616972557304 40.7953872829374)"
"-73.95848243617","40.7934247634","35D-PM-1013-02","35D","PM","10132018","2","Adult","Gray","White","Gray+White",,"Above Ground","24",,"false","false","true","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9584824361655 40.7934247634031)"
"-73.9697569656","40.77864550917","16D-PM-1010-02","16D","PM","10102018","2","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","true","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.969756965598 40.7786455091699)"
"-73.96752688774","40.77504096817","13H-AM-1013-01","13H","AM","10132018","1","Adult","Gray","White","Gray+White",,"Above Ground","5",,"false","false","true","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9675268877392 40.7750409681718)"
"-73.96679115652","40.7793219011","18F-AM-1014-02","18F","AM","10142018","2","Adult","Gray",,"Gray+",,"Ground Plane","FALSE","In small tree by water","false","false","false","true","true",,"false","true","false","false","false","false","true","false",,"POINT (-73.9667911565238 40.77932190109801)"
"-73.95655494853","40.7989823715","41C-AM-1017-03","41C","AM","10172018","3","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9565549485301 40.7989823714955)"
"-73.95401518288","40.79200661706","35H-AM-1013-01","35H","AM","10132018","1","Adult","Cinnamon","Gray","Cinnamon+Gray",,"Above Ground","15","Climbing up tree","false","false","true","false","false",,"false","false","false","false","true","false","false","true",,"POINT (-73.9540151828782 40.7920066170587)"
"-73.96964456141","40.77914862036","17D-AM-1008-05","17D","AM","10082018","5","Juvenile","Gray",,"Gray+",,"Above Ground","2",,"false","false","true","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9696445614055 40.7791486203627)"
"-73.97047902632","40.77622706457","13E-AM-1017-01","13E","AM","10172018","1","Adult","Gray",,"Gray+",,"Ground Plane","FALSE","in middle of path","false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9704790263224 40.7762270645666)"
"-73.96249054313","40.79353890388","33A-PM-1018-01","33A","PM","10182018","1","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false","stopped to see what i would do 1st","POINT (-73.96249054313 40.7935389038787)"
"-73.96904474633","40.78391330453","21B-AM-1019-06","21B","AM","10192018","6","Juvenile","Gray",,"Gray+",,"Above Ground","7",,"false","false","true","true","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9690447463294 40.78391330452901)"
"-73.97432920664","40.77560904041","11B-AM-1007-05","11B","AM","10072018","5","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","true","true",,"false","false","false","true","false","true","false","false",,"POINT (-73.9743292066413 40.7756090404121)"
"-73.95302574017","40.79513974074","39G-PM-1013-01","39G","PM","10132018","1","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9530257401736 40.79513974073701)"
"-73.96929258159","40.7774506065","15E-PM-1008-11","15E","PM","10082018","11","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","true","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9692925815903 40.7774506065008)"
"-73.97471754195","40.76928200309","5E-PM-1012-05","05E","PM","10122018","5","Adult","Cinnamon","Gray, White","Cinnamon+Gray, White",,"Ground Plane","FALSE",,"true","false","false","false","true",,"false","false","false","false","false","true","false","false","begging","POINT (-73.9747175419546 40.7692820030878)"
"-73.97384100698","40.76916861565","5F-PM-1007-06","05F","PM","10072018","6","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","false","jumping on fence","false","false","false","false","true","false","true","false",,"POINT (-73.9738410069766 40.7691686156505)"
"-73.96053622688","40.79394705993","35C-AM-1007-02","35C","AM","10072018","2","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Above Ground","13",,"false","false","true","false","false",,"false","false","false","false","false","false","false","true",,"POINT (-73.9605362268777 40.7939470599346)"
"-73.96430161168","40.79047962161","30B-PM-1019-05","30B","PM","10192018","5","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"false","false","false","true","true","hiding a nut","false","false","false","false","true","false","false","true",,"POINT (-73.9643016116839 40.7904796216068)"
"-73.95484316016","40.79063462716","34I-PM-1010-02","34I","PM","10102018","2","Adult","Gray",,"Gray+",,"Above Ground","30",,"false","false","true","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9548431601579 40.7906346271566)"
"-73.96818104667","40.77206384494","10I-PM-1013-01","10I","PM","10132018","1","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","false","false","false","false","true",,"POINT (-73.9681810466693 40.7720638449419)"
"-73.96449741968","40.78100202926","20G-PM-1013-02","20G","PM","10132018","2","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","false","true",,"POINT (-73.96449741968071 40.7810020292593)"
"-73.97948405207","40.77095953698","4A-PM-1007-02","04A","PM","10072018","2","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9794840520702 40.770959536980406)"
"-73.96065593099","40.78895276298","30E-AM-1008-02","30E","AM","10082018","2","Adult","Gray",,"Gray+",,"Above Ground","5",,"false","true","false","false","false",,"true","false","false","false","false","false","true","false",,"POINT (-73.9606559309874 40.7889527629826)"
"-73.98089749771","40.76905787098","2A-PM-1019-02","02A","PM","10192018","2","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","true","false","false","false","false",,"POINT (-73.980897497712 40.7690578709841)"
"-73.96841872074","40.78059278988","18D-AM-1018-01","18D","AM","10182018","1","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true","cleaning","false","false","false","false","false","false","false","false",,"POINT (-73.9684187207423 40.780592789876)"
"-73.96931200901","40.77109610201","9H-PM-1018-07","09H","PM","10182018","7","Adult","Gray",,"Gray+",,,,,"false","false","false","false","true",,"false","false","false","false","false","false","false","false",,"POINT (-73.9693120090055 40.771096102012)"
"-73.97077370738","40.78003734658","17B-PM-1012-02","17B","PM","10122018","2","Adult","Black",,"Black+",,"Ground Plane","FALSE",,"true","true","false","false","true","2/3 chasing each other","true","true","false","true","true","false","true","false",,"POINT (-73.9707737073771 40.7800373465838)"
"-73.97301589137","40.77013107073","6F-PM-1008-02","06F","PM","10082018","2","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Above Ground","10",,"true","true","false","false","false","chasing #2","false","false","false","false","false","false","false","false",,"POINT (-73.9730158913661 40.7701310707272)"
"-73.95366471583","40.79812563932","41E-PM-1013-04","41E","PM","10132018","4","Adult","Cinnamon","White","Cinnamon+White",,"Ground Plane","FALSE",,"true","false","false","false","true",,"false","false","false","false","true","false","true","false",,"POINT (-73.953664715831 40.7981256393159)"
"-73.9647318357","40.77609361753","15I-PM-1012-04","15I","PM","10122018","4","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"true","false","true","false","true",,"false","false","false","false","false","false","false","false",,"POINT (-73.9647318357023 40.7760936175332)"
"-73.96515918614","40.78118382886","20F-PM-1007-06","20F","PM","10072018","6","Juvenile","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","true","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9651591861399 40.781183828857)"
"-73.96228591179","40.7886169187","29D-AM-1014-06","29D","AM","10142018","6","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9622859117854 40.7886169186966)"
"-73.9719359644","40.77269988558","9F-PM-1014-01","09F","PM","10142018","1","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","true","false",,"false","false","false","false","false","false","false","false","he is fed every day by a woman who calls him ""chiquita""! he ran right up to her.","POINT (-73.9719359643975 40.772699885583)"
"-73.97509119965","40.77224452102","8C-PM-1013-06","08C","PM","10132018","6",,"Cinnamon","Gray","Cinnamon+Gray",,"Ground Plane","FALSE",,"false","false","false","true","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9750911996499 40.7722445210179)"
"-73.96472472541","40.78061365658","20G-PM-1013-03","20G","PM","10132018","3","Adult","Gray","Black, Cinnamon, White","Gray+Black, Cinnamon, White",,"Ground Plane","FALSE",,"false","false","false","true","true",,"false","false","false","true","false","false","false","true",,"POINT (-73.9647247254127 40.7806136565784)"
"-73.96990888812","40.77527783516","13F-AM-1007-03","13F","AM","10072018","3","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","false","false","false","false","true",,"POINT (-73.9699088881236 40.7752778351626)"
"-73.96890514731","40.77645112829","14F-AM-1007-04","14F","AM","10072018","4","Adult","Gray","Black, Cinnamon, White","Gray+Black, Cinnamon, White",,"Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9689051473072 40.7764511282884)"
"-73.96314646938","40.79341565675","33A-PM-1018-02","33A","PM","10182018","2","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Above Ground","10","Tree cavity [of] London Plane tree","false","false","false","false","false","hanging out,watching world","false","false","false","false","false","false","false","false","watching","POINT (-73.9631464693769 40.793415656751)"
"-73.95918804001","40.79500712528","36C-PM-1013-02","36C","PM","10132018","2","Adult","Gray",,"Gray+",,"Ground Plane","FALSE","Clearing near bike path (bikes active)","false","true","false","true","true",,"true","true","false","false","true","false","true","false",,"POINT (-73.95918804001322 40.7950071252836)"
"-73.95583703098","40.79219772085","35G-AM-1007-02","35G","AM","10072018","2","Adult","Gray","White","Gray+White",,"Above Ground","30",,"false","false","true","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9558370309765 40.7921977208472)"
"-73.95713875979","40.79559260351","38D-PM-1006-02","38D","PM","10062018","2","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","true","false","true","false",,"POINT (-73.957138759793 40.7955926035055)"
"-73.97724207345","40.77300251914","7A-PM-1007-01","07A","PM","10072018","1","Adult","Gray",,"Gray+",,"Above Ground","8",,"false","false","true","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9772420734509 40.7730025191407)"
"-73.97532916168","40.76873760329","4E-PM-1008-01","04E","PM","10082018","1","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"true","false","false","true","true",,"false","false","false","false","true","false","true","false",,"POINT (-73.9753291616796 40.7687376032936)"
"-73.97709208608","40.76946980401","4C-PM-1010-01","04C","PM","10102018","1","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Above Ground","6",,"false","false","true","false","false",,"false","true","false","false","false","false","true","false",,"POINT (-73.9770920860805 40.7694698040083)"
"-73.95865705469","40.79634941748","38C-AM-1019-09","38C","AM","10192018","9","Adult","Gray","White","Gray+White","Gray & White selected as Primary & Highlights. Made executive adjustments.","Above Ground","3","Between ground & tree","false","false","false","true","true",,"false","false","false","false","true","false","false","true",,"POINT (-73.9586570546871 40.796349417475)"
